Project Name,Package Name,Type Name,Method Name,Code Smell
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,hasDevicetype,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,clearDevicetype,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setEventType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setEventType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,hasEventType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,clearEventType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setProductType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setProductType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,hasProductType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,clearProductType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setUserid,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setUserid,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,hasUserid,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,clearUserid,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setGlobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setGlobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,hasGlobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,clearGlobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setPrevglobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,setPrevglobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,hasPrevglobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,clearPrevglobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,build,Magic Number
